station_id,first_seen,last_seen,active_days,rent_events,ret_events,name,lat,lon,gu,dong,addr,span_days,activity_ratio,total_events,in_current_list,station_type
ST0275,2024-08-01,2026-03-31,570,5638,5564,원내동 롯데마트 서대전점,36.300023,127.325134,유성구,원내동,대전광역시 유성구 원내동 33-13,608,0.9375,11202,True,ACTIVE
ST0427,2024-08-01,2026-03-31,572,5606,5595,탄방동 남선공원 명성디자인기획,36.347244,127.397577,서구,탄방동,대전광역시 서구 탄방동 1152,608,0.9408,11201,True,ACTIVE
ST0210,2024-08-01,2026-03-31,569,5621,5524,봉명동 원골네거리(진터네거리 방면),36.344587,127.340525,유성구,봉명동,대전광역시 유성구 봉명동 1056-1,608,0.9359,11145,True,ACTIVE
ST0105,2024-08-01,2026-03-31,569,5539,5570,갈마동 메가커피,36.351279,127.368322,서구,갈마동,대전광역시 서구 갈마동 307-16,608,0.9359,11109,True,ACTIVE
ST1053,2024-08-01,2026-03-31,575,5567,5532,홍도동 용전네거리 하나은행,36.347196,127.431319,동구,홍도동,대전광역시 동구 홍도동 9-6,608,0.9457,11099,True,ACTIVE
ST0043,2024-08-01,2026-03-31,568,5556,5537,대흥동 중구청(중구청역 1번출구),36.32552,127.420748,중구,대흥동,대전광역시 중구 대흥동 499-1,608,0.9342,11093,True,ACTIVE
ST0891,2024-08-01,2026-03-31,575,5529,5543,죽동천년나무아파트 505동,36.371253,127.335218,유성구,죽동,대전광역시 유성구 죽동 712,608,0.9457,11072,True,ACTIVE
ST0962,2024-08-01,2026-03-31,561,5528,5511,선화동 중구국민체육센터,36.329866,127.417142,중구,선화동,대전광역시 중구 선화동 186-14,608,0.9227,11039,True,ACTIVE
ST0910,2024-08-01,2026-04-01,579,5512,5525,지족동 열매마을 2단지(201동),36.380472,127.319311,유성구,지족동,대전광역시 유성구 지족동 873,609,0.9507,11037,True,ACTIVE
ST0729,2024-08-01,2026-03-31,570,5497,5522,석봉동 금강로하스엘크루아파트 104동,36.452986,127.423797,대덕구,석봉동,대전광역시 대덕구 석봉동 771,608,0.9375,11019,True,ACTIVE
ST0738,2024-08-01,2026-03-31,576,5499,5511,갈마동 서부농협하나로마트,36.354004,127.367723,서구,갈마동,대전광역시 서구 갈마동 261-15,608,0.9474,11010,True,ACTIVE
ST0960,2024-08-01,2026-03-31,569,5485,5521,선화동 대전측기사,36.325599,127.420049,중구,선화동,대전광역시 중구 선화동 383,608,0.9359,11006,True,ACTIVE
ST0798,2024-08-01,2026-03-31,572,5505,5489,관저동 느리울마을12단지주공아파트 서측 입구,36.298059,127.340837,서구,관저동,대전광역시 서구 관저동 1402,608,0.9408,10994,True,ACTIVE
ST0264,2024-08-01,2026-03-31,565,5530,5438,관저2동 행정복지센터,36.299263,127.335067,서구,관저동,대전광역시 서구 관저동 1104,608,0.9293,10968,True,ACTIVE
ST0470,2024-08-01,2026-03-31,562,5442,5475,석봉동 신탄진초등학교 뒤편,36.449555,127.421339,대덕구,석봉동,대전광역시 대덕구 석봉동 308-7,608,0.9243,10917,True,ACTIVE
ST0508,2024-08-01,2026-03-31,572,5457,5458,문화동 삼익아파트 건너편(3동),36.319427,127.406166,중구,문화동,대전광역시 중구 문화동 311-12,608,0.9408,10915,True,ACTIVE
ST0615,2024-08-01,2026-03-31,569,5451,5461,용운동 용운종합사회복지관 맞은편,36.32791,127.454363,동구,용운동,대전광역시 동구 용운동 459,608,0.9359,10912,True,ACTIVE
ST0644,2024-08-01,2026-03-31,580,5428,5477,삼성동 한밭자이아파트 정문 건너편,36.341018,127.425788,동구,삼성동,대전광역시 동구 삼성동 304-12,608,0.9539,10905,True,ACTIVE
ST0378,2024-08-01,2026-03-31,572,5430,5447,지족동 열매마을 4단지 408동 정문 앞,36.378368,127.316853,유성구,지족동,대전광역시 유성구 지족동 858,608,0.9408,10877,True,ACTIVE
ST1262,2024-08-01,2026-03-31,574,5422,5445,대동 펜타뷰 상가동 앞,36.326349,127.446369,동구,대동,대전광역시 동구 대동 535,608,0.9441,10867,True,ACTIVE
ST0675,2024-08-01,2026-03-31,570,5436,5398,판암동 신흥역2번출구,36.319737,127.447964,동구,판암동,대전광역시 동구 판암동 609-7,608,0.9375,10834,True,ACTIVE
ST0391,2024-08-01,2026-03-31,569,5417,5399,둔산동 현대자동차블루핸즈 둔산동부점,36.345914,127.381544,서구,둔산동,대전광역시 서구 둔산동 1241,608,0.9359,10816,True,ACTIVE
ST1434,2025-09-08,2026-03-31,177,5404,5406,구성동 카이스트 오리연못,36.367168,127.362497,유성구,구성동,대전광역시 유성구 구성동 23,205,0.8634,10810,True,ACTIVE
ST0258,2024-08-01,2026-03-31,564,5359,5352,관저동 하이존 상가,36.299156,127.340093,서구,관저동,대전광역시 서구 관저동 1458,608,0.9276,10711,True,ACTIVE
ST1179,2024-08-01,2026-03-31,563,5359,5350,탄방동 대전고용복지플러스센터,36.346615,127.385463,서구,탄방동,대전광역시 서구 탄방동 1447-1,608,0.926,10709,True,ACTIVE
ST0179,2024-08-01,2026-03-31,569,5439,5250,하기동 한국침례신학대학교 입구,36.387013,127.324609,유성구,하기동,대전광역시 유성구 하기동 534-3,608,0.9359,10689,True,ACTIVE
ST1315,2024-08-23,2026-03-31,530,5334,5344,삼성동 한밭중네거리(북부교 방면)  ,36.337021,127.426846,동구,삼성동,대전광역시 동구 삼성동 457,586,0.9044,10678,True,ACTIVE
ST1154,2024-08-01,2026-03-31,571,5331,5341,신탄진동 동일스위트 1단지(101동),36.45258,127.43295,대덕구,신탄진동,대전광역시 대덕구 신탄진동 734,608,0.9391,10672,True,ACTIVE
ST0904,2024-08-01,2026-03-31,574,5326,5333,지족동 열매마을 7단지(708동),36.373125,127.322829,유성구,지족동,대전광역시 유성구 지족동 919,608,0.9441,10659,True,ACTIVE
ST0586,2024-08-01,2026-03-31,570,5341,5316,가오동 담가화로구이,36.305386,127.454794,동구,가오동,대전광역시 동구 가오동 663,608,0.9375,10657,True,ACTIVE
ST0744,2024-08-01,2026-03-31,575,5311,5343,봉산동 봉산휴먼시아2단지아파트 입구 건너편,36.438054,127.386075,유성구,봉산동,대전광역시 유성구 봉산동 197-1,608,0.9457,10654,True,ACTIVE
ST1314,2024-08-26,2026-04-01,500,5326,5317,자양동 행정복지센터,36.335643,127.448685,동구,자양동,대전광역시 동구 자양동 60-1,584,0.8562,10643,True,ACTIVE
ST0501,2024-08-01,2026-03-31,568,5301,5331,사정동 성산마을110동(김밥친구),36.295702,127.383293,중구,사정동,대전광역시 중구 사정동 487,608,0.9342,10632,True,ACTIVE
ST1433,2025-08-08,2026-03-31,213,5273,5316,문화동 중구보건소,36.307811,127.395201,중구,문화동,대전광역시 중구 문화동 785,236,0.9025,10589,True,ACTIVE
ST0430,2024-08-01,2025-07-15,344,5250,5287,둔산동 국화한신아파트 건너편(메가커피),36.351103,127.397032,서구,둔산동,둔산동 1818,349,0.9857,10537,False,CLOSED
ST0681,2024-08-01,2026-03-31,572,5257,5272,선화동 대전상호저축은행,36.330542,127.423302,중구,선화동,대전광역시 중구 선화동 12-3,608,0.9408,10529,True,ACTIVE
ST1072,2024-08-01,2026-03-31,575,5232,5258,성남동 성남네거리,36.340978,127.435583,동구,성남동,대전광역시 동구 성남동 50-3,608,0.9457,10490,True,ACTIVE
ST0956,2024-08-01,2026-03-31,568,5216,5227,평촌동 행복한마을 신일유토빌(102동),36.438497,127.423392,대덕구,평촌동,대전광역시 대덕구 평촌동 540-4,608,0.9342,10443,True,ACTIVE
ST0515,2024-08-01,2026-03-31,569,5217,5216,문화동 하우스토리 2차,36.320105,127.414037,중구,문화동,대전광역시 중구 문화동 1-31,608,0.9359,10433,True,ACTIVE
ST1332,2024-11-27,2026-03-31,410,5208,5214,인동 한국전기안전공사,36.323367,127.435182,동구,인동,대전광역시 동구 인동 28-2,490,0.8367,10422,True,ACTIVE
ST0623,2024-08-01,2026-03-31,568,5199,5184,가양동 우송대 서문 건너편,36.338902,127.445039,동구,가양동,대전광역시 동구 가양동 308-9,608,0.9342,10383,True,ACTIVE
ST0602,2024-08-01,2026-03-31,567,5172,5203,신인동 대전동부경찰서 건너편,36.322629,127.441471,동구,신인동,대전광역시 동구 신인동 147-29,608,0.9326,10375,True,ACTIVE
ST0243,2024-08-01,2026-03-31,568,5173,5172,가수원동 가수원네거리(계룡아파트 방면),36.304645,127.352278,서구,가수원동,대전광역시 서구 가수원동 763-1,608,0.9342,10345,True,ACTIVE
ST0148,2024-08-01,2026-03-31,576,5155,5154,송강동 송강근린공원 청솔한양아파트 206동 건너편,36.435157,127.383983,유성구,송강동,대전광역시 유성구 송강동 9,608,0.9474,10309,True,ACTIVE
ST1163,2024-08-01,2026-03-31,567,5143,5166,가오동 주공아파트(105동),36.306631,127.453356,동구,가오동,대전광역시 동구 가오동 207-1,608,0.9326,10309,True,ACTIVE
ST1350,2024-11-24,2026-03-31,458,5132,5155,관평동 한신에스메카 정류장(관평중학교방면),36.428531,127.391369,유성구,관평동,대전광역시 유성구 관평동 1361,493,0.929,10287,True,ACTIVE
ST0674,2024-08-01,2026-03-31,563,5130,5138,가양동 동구국민체육센터 건너편,36.339091,127.438947,동구,가양동,대전광역시 동구 가양동 588-8,608,0.926,10268,True,ACTIVE
ST0639,2024-08-01,2026-03-31,567,5104,5109,원동네거리 요양병원,36.32646,127.435608,동구,인동,대전광역시 동구 인동 6-1,608,0.9326,10213,True,ACTIVE
ST0233,2024-08-01,2026-04-01,572,5107,5093,원신흥동 도안 11단지 천년나무 건너편(1106동),36.339173,127.34829,유성구,원신흥동,대전광역시 유성구 원신흥동 515-1,609,0.9392,10200,True,ACTIVE
ST0265,2024-08-01,2026-03-31,568,5097,5099,"관저동 신선마을 정류장(213동, 33450)",36.300288,127.334645,서구,관저동,대전광역시 서구 관저동 1130,608,0.9342,10196,True,ACTIVE
ST0714,2024-08-01,2026-03-31,571,5085,5111,갈마동 갈마중학교입구(상수도사업본부 방면)정류장,36.349516,127.36808,서구,갈마동,대전광역시 서구 갈마동 337-6,608,0.9391,10196,True,ACTIVE
ST0303,2024-08-01,2026-03-31,576,5053,5097,법동 대전지방국세청 서측,36.372022,127.426834,대덕구,법동,대전광역시 대덕구 법동 282-1,608,0.9474,10150,True,ACTIVE
ST0331,2024-08-01,2026-04-01,570,5061,5061,노은동 월드컵경기장역 3번출구,36.367194,127.317463,유성구,노은동,대전광역시 유성구 노은동 517-3,609,0.936,10122,True,ACTIVE
ST1321,2024-10-19,2026-03-31,428,5038,5079,천동 리더스시티 4BL,36.317095,127.444631,동구,천동,대전광역시 동구 천동 186-19,529,0.8091,10117,True,ACTIVE
ST0055,2024-08-01,2026-03-31,570,5085,4962,대동 대동역 4번출구,36.329639,127.442332,동구,대동,대전광역시 동구 대동 160-1,608,0.9375,10047,True,ACTIVE
ST0582,2024-08-01,2026-03-31,568,5013,5024,가오동 신한은행,36.306366,127.457102,동구,가오동,대전광역시 동구 가오동 644,608,0.9342,10037,True,ACTIVE
ST0881,2024-08-01,2026-03-31,566,5011,4997,도마동삼거리 정류장,36.311071,127.376012,서구,도마동,대전광역시 서구 도마동 188-17,608,0.9309,10008,True,ACTIVE
ST0162,2024-08-01,2026-03-31,574,5050,4953,반석동 반석역 6번출구,36.392286,127.314927,유성구,반석동,대전광역시 유성구 반석동 61-22,608,0.9441,10003,True,ACTIVE
ST1269,2024-08-01,2026-03-31,577,4991,4994,관평동 한화꿈에그린 1016동 앞,36.420833,127.393783,유성구,관평동,대전광역시 유성구 관평동 1280,608,0.949,9985,True,ACTIVE
ST0353,2024-08-01,2026-03-31,564,4908,4943,대흥동 중구청 정문,36.325455,127.422024,중구,대흥동,대전광역시 중구 대흥동 499-1,608,0.9276,9851,True,ACTIVE
ST0168,2024-08-01,2026-03-31,586,5436,4415,지족동 노은3동 행정복지센터(201),36.386797,127.308308,유성구,지족동,대전광역시 유성구 지족동 1024-2,608,0.9638,9851,True,ACTIVE
ST1073,2024-08-01,2026-03-31,571,4942,4876,대흥동 대흥네거리,36.3236,127.42867,중구,대흥동,대전광역시 중구 대흥동 630,608,0.9391,9818,True,ACTIVE
ST1363,2024-11-26,2026-03-31,390,4902,4895,둔산동 정부청사역 2번출구,36.357439,127.380666,서구,둔산동,대전광역시 서구 둔산동 1375,491,0.7943,9797,False,ACTIVE
ST0354,2024-08-01,2026-03-31,571,4872,4871,대흥동 대전성모병원 교수회관,36.32365,127.419397,중구,대흥동,대전광역시 중구 대흥동 524-1,608,0.9391,9743,True,ACTIVE
ST1247,2024-08-01,2026-03-31,565,4849,4882,관평동 대덕테크노밸리6단지 네오미아아파트 608동앞,36.420443,127.39095,유성구,관평동,대전광역시 유성구 관평동 672,608,0.9293,9731,True,ACTIVE
ST0139,2024-08-01,2026-03-31,584,5046,4653,죽동 유성구청소년수련관,36.380623,127.323343,유성구,죽동,대전광역시 유성구 죽동 601-1,608,0.9605,9699,True,ACTIVE
ST0938,2024-08-01,2026-03-31,569,4856,4837,송강동 그린아파트(318동),36.430354,127.383071,유성구,송강동,대전광역시 유성구 송강동 199,608,0.9359,9693,True,ACTIVE
ST0821,2024-08-01,2026-03-31,571,4802,4867,정림동 늘푸른아파트 102동,36.301889,127.366203,서구,정림동,대전광역시 서구 정림동 641-1,608,0.9391,9669,True,ACTIVE
ST1278,2024-08-01,2026-03-31,561,4826,4829,부사동 코사마트 건너편,36.314549,127.428032,중구,부사동,대전광역시 중구 부사동 211-2,608,0.9227,9655,True,ACTIVE
ST0038,2024-08-01,2026-03-31,572,4827,4790,문화동 서대전공원 야외공연장 뒤편,36.320465,127.41068,중구,문화동,대전광역시 중구 문화동 1-39,608,0.9408,9617,True,ACTIVE
ST0071,2024-08-01,2026-03-31,572,4886,4723,용전동 천주교회,36.349346,127.432342,동구,용전동,대전광역시 동구 용전동 144-1,608,0.9408,9609,True,ACTIVE
ST0437,2024-08-01,2026-03-31,558,4806,4801,둔산동 대전가정법원 입구,36.352751,127.386565,서구,둔산동,대전광역시 서구 둔산동 1474,608,0.9178,9607,True,ACTIVE
ST0292,2024-08-01,2026-03-31,588,4924,4680,법동 e편한세상 상가,36.366742,127.426153,대덕구,법동,대전광역시 대덕구 법동 284-10,608,0.9671,9604,True,ACTIVE
ST0120,2024-08-01,2026-04-01,569,4798,4779,오류동 주류공동판매장 집배송센타,36.330252,127.401553,중구,오류동,대전광역시 중구 오류동 190-3,609,0.9343,9577,True,ACTIVE
ST0358,2024-08-01,2026-03-31,573,4804,4744,선화동 현대아파트(102동),36.332763,127.418845,중구,선화동,대전광역시 중구 선화동 151-1,608,0.9424,9548,True,ACTIVE
ST0332,2024-08-01,2026-03-31,571,4800,4707,노은1동 행정복지센터,36.368054,127.318101,유성구,노은동,대전광역시 유성구 노은동 546,608,0.9391,9507,True,ACTIVE
ST0786,2024-08-01,2026-03-31,567,4721,4738,도안동 호반베르디움 101동,36.311851,127.346831,서구,도안동,대전광역시 서구 도안동 1373,608,0.9326,9459,True,ACTIVE
ST0791,2024-08-01,2026-03-31,566,4722,4729,가수원동 용소수변공원,36.31164,127.352399,서구,가수원동,대전광역시 서구 가수원동 1804,608,0.9309,9451,True,ACTIVE
ST1384,2024-12-05,2026-03-31,424,4735,4708,부사동 부사 119안전센터,36.315354,127.433804,중구,부사동,대전광역시 중구 부사동 126-12,482,0.8797,9443,True,ACTIVE
ST0330,2024-08-01,2026-03-31,572,4783,4606,죽동 충남대학교 서문 건너편(궁동교 방면) 정류장,36.370704,127.340116,유성구,죽동,대전광역시 유성구 죽동 725-7,608,0.9408,9389,True,ACTIVE
ST0204,2024-08-01,2026-03-31,565,4689,4688,봉명동 도안 1단지 휴먼시아(101동),36.351894,127.343572,유성구,봉명동,대전광역시 유성구 봉명동 1025-1,608,0.9293,9377,True,ACTIVE
ST0147,2024-08-01,2026-03-31,568,4724,4640,송강동 송강체육관,36.431516,127.387258,유성구,송강동,대전광역시 유성구 송강동 200-2,608,0.9342,9364,True,ACTIVE
ST1287,2024-08-01,2026-03-31,568,4658,4672,갈마2동 행정복지센터 맞은편,36.346559,127.375404,서구,갈마동,대전광역시 서구 갈마동 1458,608,0.9342,9330,True,ACTIVE
ST0493,2024-08-01,2026-03-31,566,4648,4662,산성동 한밭가든아파트 입구,36.304591,127.384397,중구,산성동,대전광역시 중구 산성동 119-1,608,0.9309,9310,True,ACTIVE
ST0092,2024-08-01,2026-03-31,568,4676,4618,탄방동 한가람아파트 정류장(9동),36.348879,127.391961,서구,탄방동,대전광역시 서구 탄방동 834,608,0.9342,9294,True,ACTIVE
ST0527,2024-08-01,2026-03-31,572,4622,4645,태평중학교 버스정류장,36.329639,127.396745,중구,태평동,대전광역시 중구 태평동 343-3,608,0.9408,9267,True,ACTIVE
ST1372,2024-11-25,2026-03-31,438,4626,4639,문화동 계룡문화아파트,36.313633,127.40475,중구,문화동,대전광역시 중구 문화동 418-10,492,0.8902,9265,True,ACTIVE
ST0240,2024-08-01,2026-03-31,569,4624,4631,도안동 17단지 계룡리슈빌(1701동),36.313916,127.345964,서구,도안동,대전광역시 서구 도안동 1371,608,0.9359,9255,True,ACTIVE
ST1173,2024-08-01,2026-03-31,570,4632,4622,가수원 은아아파트 5단지,36.298957,127.35609,서구,가수원동,대전광역시 서구 가수원동 820-3,608,0.9375,9254,True,ACTIVE
ST0923,2024-08-01,2026-03-31,569,4601,4617,목동 목양마을 버스정류장(117동),36.335659,127.403532,중구,목동,대전광역시 중구 목동 68-2,608,0.9359,9218,True,ACTIVE
ST0712,2024-08-01,2026-03-31,567,4609,4598,월평동 패션월드,36.351202,127.351709,서구,월평동,대전광역시 서구 월평동 1498,608,0.9326,9207,True,ACTIVE
ST0174,2024-08-01,2026-03-31,568,4609,4578,지족동 지족역 2번출구,36.383603,127.319711,유성구,지족동,대전광역시 유성구 지족동 933,608,0.9342,9187,True,ACTIVE
ST0642,2024-08-01,2026-03-31,566,4593,4593,정동 하나은행 건너편,36.334298,127.431441,동구,정동,대전광역시 동구 정동 2-1,608,0.9309,9186,True,ACTIVE
ST0959,2024-08-01,2026-03-31,571,4584,4587,선화동 라온힐,36.328919,127.418494,중구,선화동,대전광역시 중구 선화동 360-5,608,0.9391,9171,True,ACTIVE
ST1422,2025-01-21,2026-03-31,321,4579,4585,전민동 청구나래아파트(101동),36.401061,127.404744,유성구,전민동,대전광역시 유성구 전민동 462-4,435,0.7379,9164,True,ACTIVE
ST0713,2024-08-01,2026-03-31,569,4561,4570,갈마동 갈마지구대,36.352519,127.368467,서구,갈마동,대전광역시 서구 갈마동 293-12,608,0.9359,9131,True,ACTIVE
